;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120
1911;1;0.85886;0.83088;0.82031;0.81386;0.80921;0.80552;0.8028;0.80019;0.79799;0.79591;0.79395;0.79181;0.78964;0.78713;0.78458;0.78136;0.77809;0.77445;0.7706;0.76654;0.76226;0.75776;0.75321;0.7486;0.74413;0.73923;0.73447;0.72946;0.72477;0.72001;0.71538;0.71069;0.70593;0.7011;0.69599;0.69121;0.68615;0.68101;0.676;0.6709;0.6657;0.66041;0.65502;0.64976;0.6439;0.63818;0.63207;0.62584;0.61921;0.61243;0.60578;0.59839;0.59027;0.58226;0.57375;0.56596;0.5567;0.54688;0.53649;0.52585;0.51425;0.50202;0.48879;0.47564;0.46031;0.4451;0.42882;0.41072;0.39205;0.37245;0.35237;0.33147;0.30948;0.28698;0.26411;0.24073;0.21714;0.19398;0.1718;0.14964;0.13079;0.11203;0.09375;0.07733;0.06327;0.05115;0.04047;0.03141;0.02398;0.01804;0.01322;0.00943;0.00675;0.00473;0.00327;0.00212;0.0014;0.00085;0.00058;0.00031;0.00017;0.00008;0.00004;0.00002;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1912;1;0.90089;0.87845;0.86834;0.86146;0.85648;0.85249;0.84936;0.8468;0.84451;0.84235;0.84031;0.83841;0.83615;0.83387;0.83122;0.8282;0.82463;0.82102;0.81719;0.81332;0.80904;0.80453;0.79998;0.79518;0.79052;0.78581;0.78141;0.77657;0.77168;0.76671;0.76169;0.757;0.75203;0.747;0.74189;0.73691;0.73208;0.72694;0.72149;0.7164;0.71099;0.70596;0.70034;0.69461;0.68852;0.68256;0.67648;0.67027;0.66337;0.65605;0.64915;0.64179;0.63396;0.62534;0.61652;0.60719;0.5983;0.58884;0.57845;0.56712;0.55517;0.54331;0.52967;0.51575;0.50077;0.48394;0.46728;0.44996;0.43038;0.41028;0.3901;0.36904;0.34679;0.32353;0.30063;0.27698;0.25357;0.22881;0.20561;0.18176;0.15908;0.14002;0.12144;0.10222;0.0855;0.07069;0.05785;0.0467;0.03668;0.02883;0.02211;0.0169;0.01249;0.00896;0.00667;0.00468;0.00331;0.00219;0.00146;0.00112;0.00063;0.00032;0.00016;0.00008;0.00004;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0
1913;1;0.896;0.87165;0.86192;0.8554;0.85031;0.8465;0.84354;0.84086;0.83874;0.83675;0.83457;0.83284;0.8306;0.82817;0.82554;0.82255;0.81901;0.8156;0.8118;0.80778;0.80337;0.7989;0.79438;0.79;0.78537;0.78069;0.77577;0.77098;0.76612;0.7614;0.75682;0.75197;0.74745;0.74266;0.7378;0.73307;0.72804;0.72294;0.71774;0.71246;0.70685;0.70162;0.69604;0.69061;0.68481;0.67914;0.6731;0.66692;0.66034;0.65333;0.64617;0.63885;0.63135;0.62337;0.61489;0.60589;0.59667;0.58722;0.57684;0.56552;0.55393;0.5417;0.52845;0.51452;0.49953;0.48385;0.4667;0.44891;0.43089;0.41019;0.38864;0.36795;0.346;0.32378;0.29979;0.27595;0.25165;0.22788;0.2038;0.18048;0.15788;0.13635;0.11891;0.10137;0.08386;0.06923;0.05599;0.04515;0.03584;0.0276;0.02083;0.01574;0.01187;0.00836;0.00607;0.00426;0.00289;0.00214;0.00135;0.00087;0.00057;0.00035;0.00021;0.00012;0.00007;0.00004;0.00002;0.00001;0;0;0;0;0;0;0;0;0;0;0;0
1914;1;0.89843;0.8768;0.86766;0.86205;0.85745;0.85401;0.85084;0.84825;0.84593;0.84389;0.84199;0.83973;0.83761;0.83512;0.83227;0.82903;0.82559;0.8221;0.81821;0.8141;0.80975;0.80518;0.80055;0.79624;0.7915;0.78651;0.78166;0.77674;0.77196;0.76731;0.76239;0.7572;0.75214;0.74744;0.74244;0.73714;0.73198;0.72673;0.7214;0.71596;0.71043;0.70456;0.69882;0.69323;0.68725;0.6809;0.67467;0.66777;0.66099;0.6535;0.64584;0.6383;0.62967;0.62147;0.61275;0.60349;0.59366;0.58325;0.57259;0.56166;0.54897;0.53525;0.52164;0.50694;0.49115;0.47506;0.45826;0.4391;0.41974;0.39936;0.37638;0.35356;0.3305;0.30728;0.28362;0.25857;0.23372;0.20964;0.18678;0.16368;0.14177;0.12152;0.10151;0.08595;0.07091;0.0574;0.04581;0.03581;0.02766;0.0209;0.01569;0.01167;0.00852;0.006;0.00404;0.00276;0.0018;0.00115;0.00072;0.00043;0.00028;0.00018;0.00011;0.00007;0.00004;0.00002;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0
1915;1;0.9007;0.87524;0.8635;0.85581;0.85047;0.84585;0.84225;0.83906;0.8363;0.83381;0.83161;0.82922;0.82663;0.82368;0.82053;0.81717;0.81377;0.80999;0.80598;0.80176;0.79748;0.79298;0.7886;0.7838;0.77932;0.77479;0.77;0.76516;0.76025;0.75548;0.75064;0.74573;0.74075;0.7359;0.73119;0.72619;0.72089;0.7155;0.71002;0.70468;0.69924;0.69322;0.68734;0.6816;0.67574;0.6695;0.66339;0.65661;0.64969;0.64234;0.63483;0.62686;0.61842;0.60979;0.60128;0.5916;0.58236;0.57188;0.56116;0.55019;0.53823;0.52562;0.51162;0.49772;0.48275;0.46631;0.45;0.4322;0.41256;0.39279;0.3713;0.34867;0.32548;0.30264;0.28016;0.25662;0.23274;0.20917;0.18616;0.16394;0.14274;0.12254;0.10388;0.08599;0.07267;0.05908;0.04775;0.03781;0.02941;0.02246;0.01709;0.01252;0.00905;0.00655;0.0046;0.00329;0.00226;0.00148;0.001;0.00052;0.00036;0.00024;0.00015;0.0001;0.00006;0.00003;0.00002;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0
1916;1;0.88346;0.86047;0.8498;0.84305;0.83772;0.8338;0.83059;0.82778;0.82524;0.82312;0.82097;0.81864;0.81643;0.81371;0.81064;0.8072;0.80372;0.7997;0.7958;0.79186;0.78787;0.78383;0.77957;0.77561;0.77142;0.76718;0.76306;0.7587;0.75409;0.74942;0.74507;0.74046;0.73579;0.73124;0.72642;0.72173;0.71696;0.71211;0.70718;0.70192;0.69681;0.6916;0.68604;0.68062;0.6746;0.66896;0.66294;0.65652;0.64996;0.64326;0.6364;0.6288;0.62073;0.61248;0.60403;0.59538;0.58586;0.57578;0.5658;0.55452;0.54333;0.53149;0.51823;0.50392;0.48855;0.47291;0.45579;0.43881;0.42074;0.40038;0.37953;0.35824;0.33455;0.31122;0.28788;0.26425;0.2409;0.21726;0.19432;0.171;0.14931;0.12898;0.10875;0.09105;0.07442;0.06097;0.04884;0.03844;0.02965;0.02254;0.01719;0.01272;0.00924;0.0066;0.0045;0.00314;0.00201;0.00145;0.001;0.00054;0.00036;0.00023;0.00014;0.00009;0.00005;0.00003;0.00002;0.00001;0;0;0;0;0;0;0;0;0;0;0;0
1917;1;0.88018;0.8543;0.84369;0.83712;0.8321;0.82806;0.82472;0.82207;0.81969;0.81743;0.81544;0.81328;0.81076;0.80806;0.80484;0.8011;0.79764;0.79364;0.78977;0.78585;0.78188;0.77752;0.77346;0.76882;0.76466;0.76027;0.756;0.75168;0.74711;0.74267;0.73837;0.73399;0.72975;0.72524;0.72086;0.7162;0.71146;0.70685;0.70194;0.69717;0.69207;0.68711;0.68205;0.67664;0.67086;0.66523;0.65946;0.65357;0.647;0.64028;0.63311;0.62608;0.61827;0.61028;0.60177;0.59306;0.5838;0.5743;0.56352;0.55214;0.54013;0.52857;0.51519;0.50151;0.48634;0.47086;0.45345;0.43538;0.41665;0.39687;0.37528;0.35328;0.33053;0.30598;0.28235;0.25771;0.23425;0.21086;0.18715;0.16393;0.14238;0.12225;0.10252;0.08452;0.06848;0.05545;0.04408;0.03427;0.02613;0.01954;0.01425;0.01038;0.00755;0.00534;0.00367;0.00245;0.00166;0.00105;0.00066;0.00039;0.00021;0.0001;0.00005;0.00002;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1918;1;0.8654;0.83016;0.81184;0.80178;0.79398;0.78775;0.78261;0.77823;0.77431;0.7705;0.76665;0.76292;0.7588;0.75412;0.74851;0.74234;0.73576;0.72861;0.72143;0.7135;0.70554;0.69721;0.68867;0.67976;0.67067;0.66122;0.65196;0.64234;0.6331;0.62422;0.61462;0.60522;0.59636;0.58768;0.57916;0.57152;0.56385;0.55686;0.54981;0.54326;0.53683;0.53033;0.52413;0.51765;0.51148;0.50542;0.49906;0.49281;0.48623;0.47955;0.47296;0.46603;0.45875;0.45134;0.44355;0.43562;0.42778;0.41978;0.4116;0.40246;0.39315;0.38364;0.37392;0.36371;0.35186;0.33928;0.32711;0.31358;0.29934;0.28472;0.26946;0.25306;0.23681;0.22017;0.20218;0.18506;0.16799;0.15184;0.13588;0.11966;0.10419;0.08979;0.07683;0.06435;0.05286;0.04328;0.03465;0.0274;0.02119;0.01613;0.01204;0.00884;0.00634;0.00451;0.00316;0.00217;0.00153;0.00101;0.00069;0.00048;0.00028;0.00015;0.00008;0.00004;0.00002;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1919;1;0.87318;0.84915;0.83729;0.83015;0.82533;0.8215;0.81793;0.81508;0.81265;0.81018;0.80785;0.80563;0.80307;0.80014;0.79669;0.79269;0.78832;0.78374;0.77893;0.77408;0.76884;0.76337;0.75767;0.75211;0.74649;0.74083;0.73474;0.72897;0.72314;0.71744;0.71169;0.70587;0.69998;0.69442;0.68879;0.68309;0.67752;0.67207;0.66696;0.66156;0.65606;0.65047;0.64501;0.63944;0.63401;0.62798;0.62184;0.61582;0.60941;0.60261;0.59567;0.5883;0.58077;0.57335;0.56518;0.55652;0.54766;0.53829;0.52869;0.5182;0.50748;0.49615;0.48353;0.47134;0.45778;0.44321;0.42799;0.41175;0.39452;0.37594;0.35686;0.33695;0.31554;0.29398;0.27199;0.24904;0.2265;0.20417;0.18315;0.16196;0.14156;0.1222;0.10386;0.08796;0.07277;0.05919;0.04729;0.03709;0.02853;0.02134;0.01597;0.01173;0.0084;0.00583;0.00406;0.00275;0.0018;0.00117;0.00079;0.00057;0.00034;0.00019;0.0001;0.00005;0.00003;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0
1920;1;0.89592;0.87379;0.86396;0.85746;0.85254;0.84889;0.84566;0.84298;0.84057;0.83844;0.83643;0.83439;0.83233;0.82992;0.8273;0.824;0.82049;0.8166;0.81266;0.80851;0.80396;0.79954;0.79472;0.78966;0.78474;0.77958;0.77455;0.76947;0.76451;0.75969;0.7548;0.74966;0.74465;0.73977;0.73482;0.72979;0.72491;0.72015;0.7151;0.71041;0.70563;0.70053;0.69556;0.69026;0.68485;0.67958;0.67369;0.66793;0.66151;0.65523;0.64852;0.64138;0.63408;0.6266;0.61833;0.61019;0.60152;0.5923;0.58219;0.57219;0.56122;0.54964;0.53704;0.52417;0.50985;0.49564;0.47992;0.46312;0.44564;0.42669;0.40714;0.3858;0.36446;0.34113;0.31808;0.2938;0.26975;0.24569;0.22082;0.1973;0.17483;0.15324;0.13277;0.11362;0.09616;0.08006;0.066;0.05393;0.04328;0.03435;0.02616;0.02004;0.01485;0.01076;0.00792;0.00543;0.00382;0.00243;0.00164;0.00104;0.00063;0.00035;0.00019;0.00011;0.00005;0.00003;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0
1921;1;0.894;0.87585;0.86825;0.86322;0.85932;0.85597;0.85317;0.85109;0.84897;0.84699;0.84528;0.84355;0.84148;0.83938;0.83692;0.83376;0.83056;0.82699;0.82303;0.81884;0.81462;0.81034;0.80566;0.8011;0.79631;0.79184;0.78694;0.78255;0.7779;0.7732;0.76863;0.7642;0.7597;0.75513;0.7505;0.74578;0.74099;0.73612;0.73117;0.72635;0.72145;0.71645;0.71112;0.70568;0.70063;0.69496;0.68917;0.68298;0.67666;0.66993;0.66332;0.65598;0.64876;0.64076;0.63288;0.62416;0.61491;0.60576;0.59534;0.58433;0.57306;0.56115;0.54782;0.53383;0.51956;0.50418;0.4889;0.47165;0.45289;0.4335;0.41308;0.39212;0.369;0.34646;0.32241;0.29758;0.27336;0.24761;0.22407;0.19917;0.17588;0.15444;0.13346;0.11432;0.09635;0.07983;0.0653;0.05281;0.04217;0.03275;0.02504;0.01894;0.01373;0.01008;0.00736;0.00506;0.0035;0.00251;0.00173;0.00119;0.00065;0.00032;0.00016;0.00007;0.00003;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1922;1;0.92229;0.90748;0.90079;0.89617;0.89271;0.88982;0.88767;0.88581;0.88407;0.88231;0.88069;0.87921;0.87737;0.87534;0.87275;0.86979;0.86643;0.8625;0.85851;0.85412;0.84949;0.845;0.84065;0.83548;0.83083;0.82593;0.82116;0.81634;0.81166;0.80691;0.80209;0.79742;0.79268;0.78786;0.78319;0.77844;0.77384;0.76892;0.76392;0.75882;0.75387;0.74857;0.74342;0.73763;0.73174;0.72571;0.71928;0.713;0.70599;0.69854;0.69122;0.68404;0.67636;0.66784;0.65911;0.65017;0.6403;0.63018;0.61907;0.60732;0.59452;0.58182;0.5688;0.55381;0.5385;0.52116;0.50394;0.4851;0.46553;0.44437;0.42259;0.39979;0.37605;0.35107;0.32508;0.29836;0.27124;0.24445;0.21894;0.19342;0.16933;0.14733;0.12574;0.10631;0.08817;0.07236;0.05841;0.04623;0.03664;0.02801;0.02113;0.01585;0.01136;0.00799;0.00565;0.00392;0.00256;0.00178;0.00118;0.00072;0.00046;0.00028;0.00016;0.0001;0.00005;0.00003;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0
1923;1;0.9116;0.89322;0.88644;0.88181;0.87861;0.87596;0.87343;0.87147;0.86994;0.86839;0.86682;0.86523;0.86345;0.86148;0.85898;0.85594;0.8527;0.84907;0.84522;0.84098;0.83651;0.83199;0.8276;0.82317;0.81868;0.81413;0.80954;0.80507;0.80055;0.79617;0.79172;0.78741;0.78345;0.77922;0.77491;0.7701;0.76565;0.76112;0.75651;0.75181;0.74678;0.74191;0.73693;0.73185;0.72641;0.72085;0.71517;0.70881;0.7026;0.69596;0.68887;0.68162;0.67451;0.6669;0.65846;0.64949;0.6403;0.63053;0.62017;0.60884;0.59687;0.58425;0.57173;0.55811;0.54257;0.52675;0.51021;0.49252;0.47456;0.45458;0.43355;0.41239;0.38938;0.36642;0.34185;0.31718;0.29172;0.26615;0.24071;0.21426;0.18918;0.16557;0.14434;0.12372;0.10463;0.0876;0.07188;0.05805;0.04658;0.03668;0.02808;0.02155;0.01605;0.01168;0.00832;0.006;0.00408;0.00277;0.00185;0.00118;0.00076;0.00046;0.00027;0.00016;0.00009;0.00005;0.00002;0.00001;0;0;0;0;0;0;0;0;0;0;0;0
